dataset_id	id	acceptedNameUsage	acceptedNameUsageID	accessRights	aphiaid	areas	associatedMedia	associatedOccurrences	associatedOrganisms	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bathymetry	bed	behavior	bibliographicCitation	brackish	caste	catalogNumber	class	classid	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	cultivarEpithet	dataGeneralizations	datasetID	datasetName	dateIdentified	date_end	date_mid	date_start	date_year	day	decimalLatitude	decimalLongitude	degreeOfEstablishment	depth	disposition	division	divisionid	domain	domainid	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	eventType	family	familyid	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	forma	formaid	formation	genericName	genus	genusid	geodeticDatum	geologicalContextID	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	georeferencedDate	gigaclass	gigaclassid	group	hab	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	identifiedByID	individualCount	informationWithheld	infraclass	infraclassid	infragenericEpithet	infrakingdom	infrakingdomid	infraorder	infraorderid	infraphylum	infraphylumid	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	kingdomid	language	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	license	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	marine	materialEntityID	materialEntityRemarks	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	megaclass	megaclassid	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	modified	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceID	occurrenceRemarks	occurrenceStatus	order	orderid	organismID	organismName	organismQuantity	organismQuantityType	organismRemarks	organismScope	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentEventID	parentNameUsage	parentNameUsageID	parvorder	parvorderid	parvphylum	parvphylumid	pathway	phylum	phylum_division	phylum_divisionid	phylumid	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	recordedByID	redlist_category	references	reproductiveCondition	rightsHolder	sampleSizeUnit	sampleSizeValue	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	section	sectionid	sex	shoredistance	species	speciesid	specificEpithet	sss	sst	startDayOfYear	stateProvince	subclass	subclassid	subdivision	subdivisionid	subfamily	subfamilyid	subforma	subformaid	subgenus	subgenusid	subkingdom	subkingdomid	suborder	suborderid	subphylum	subphylum_subdivision	subphylum_subdivisionid	subphylumid	subsection	subsectionid	subspecies	subspeciesid	subterclass	subterclassid	subtribe	subtribeid	subvariety	subvarietyid	superclass	superclassid	superdomain	superdomainid	superfamily	superfamilyid	superorder	superorderid	supertribe	supertribeid	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	tribe	tribeid	type	typeStatus	unaccepted	variety	varietyid	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimIdentification	verbatimLabel	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	verticalDatum	vitality	waterBody	wrims	year	originalScientificName	flags	dropped	absence
7a4427f6-67ee-4cc1-b95f-3045523420a1	317f8585-5cb6-4d11-a2cb-c7815c891bf1				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1599264000000	1599264000000	1599264000000	2020		33.8489	-120.1171		20.0														2020-09-05	CI04_5_2020-09-05				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-09-05		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	740ca2ca-d02a-47aa-8395-14289d776894				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1599264000000	1599264000000	1599264000000	2020		36.7977	-121.9757		20.0														2020-09-05	MB01_6_2020-09-05				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station06_blue_whale_2020-09-05		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15789.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	a38ac0d4-fd51-46cb-b400-c24bc72056bb				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	868.0							Mammalia	1837					76034.0		US							1599264000000	1599264000000	1599264000000	2020		36.37021	-122.314903		20.0														2020-09-05	MB03_3_2020-09-05				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB03_station03_blue_whale_2020-09-05		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				35545.0	Balaenoptera musculus	137090		32.98	13.16			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	65cb7e6f-f4a1-4e88-bd91-c4c2df847d8e				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	17.0							Mammalia	1837					15001.0		US							1599350400000	1599350400000	1599350400000	2020		34.0463	-120.08073		20.0														2020-09-06	CI01_5_2020-09-06				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI01_station05_blue_whale_2020-09-06		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				2014.0	Balaenoptera musculus	137090		33.43	14.86			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	d378890f-f9de-4e1f-809f-96f7be8bcbca				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					128344.0		US							1599350400000	1599350400000	1599350400000	2020		34.0853	-120.5223		20.0														2020-09-06	CI02_5_2020-09-06				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI02_station05_blue_whale_2020-09-06		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				1812.0	Balaenoptera musculus	137090		33.39	14.15			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	cacefb87-44f4-4cc4-b37e-9d77df053413				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1599350400000	1599350400000	1599350400000	2020		33.8489	-120.1171		20.0														2020-09-06	CI04_5_2020-09-06				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-09-06		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	e07b1721-1c0b-433a-8657-61345210db1b				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1599350400000	1599350400000	1599350400000	2020		36.7977	-121.9757		20.0														2020-09-06	MB01_6_2020-09-06				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station06_blue_whale_2020-09-06		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15789.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	62baa07c-5ea9-46da-b932-32ceb8f20b31				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	868.0							Mammalia	1837					76034.0		US							1599350400000	1599350400000	1599350400000	2020		36.37021	-122.314903		20.0														2020-09-06	MB03_3_2020-09-06				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB03_station03_blue_whale_2020-09-06		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				35545.0	Balaenoptera musculus	137090		32.98	13.16			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	797f9ab5-f569-4658-b79a-227e14aa04dc				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					128344.0		US							1599436800000	1599436800000	1599436800000	2020		34.0853	-120.5223		20.0														2020-09-07	CI02_5_2020-09-07				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI02_station05_blue_whale_2020-09-07		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				1812.0	Balaenoptera musculus	137090		33.39	14.15			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	48f746f9-0a6c-45b4-903b-80a08a8dab23				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1599436800000	1599436800000	1599436800000	2020		33.8489	-120.1171		20.0														2020-09-07	CI04_5_2020-09-07				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-09-07		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	b16f5869-9ef4-45fc-8c46-a0ac9e1bc954				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1599436800000	1599436800000	1599436800000	2020		36.7977	-121.9757		20.0														2020-09-07	MB01_6_2020-09-07				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station06_blue_whale_2020-09-07		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15789.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	f099e1cf-f008-450a-851c-93905a02d809				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	868.0							Mammalia	1837					76034.0		US							1599436800000	1599436800000	1599436800000	2020		36.37021	-122.314903		20.0														2020-09-07	MB03_3_2020-09-07				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB03_station03_blue_whale_2020-09-07		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				35545.0	Balaenoptera musculus	137090		32.98	13.16			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	3996eb20-55ab-43f9-a23f-e77446a1fcba				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					128344.0		US							1599523200000	1599523200000	1599523200000	2020		34.0853	-120.5223		20.0														2020-09-08	CI02_5_2020-09-08				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI02_station05_blue_whale_2020-09-08		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				1812.0	Balaenoptera musculus	137090		33.39	14.15			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	8d604244-0890-4b5e-84bf-30f1d60b7488				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1599523200000	1599523200000	1599523200000	2020		33.8489	-120.1171		20.0														2020-09-08	CI04_5_2020-09-08				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-09-08		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	8c2e6279-5b1e-4df2-9f59-a2999fd697b5				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1599523200000	1599523200000	1599523200000	2020		36.7977	-121.9757		20.0														2020-09-08	MB01_6_2020-09-08				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station06_blue_whale_2020-09-08		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15789.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	4cfbe998-dbaa-458e-b7f0-6629f2a9b3f8				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	868.0							Mammalia	1837					76034.0		US							1599523200000	1599523200000	1599523200000	2020		36.37021	-122.314903		20.0														2020-09-08	MB03_3_2020-09-08				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB03_station03_blue_whale_2020-09-08		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				35545.0	Balaenoptera musculus	137090		32.98	13.16			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	efd967c9-327c-4902-8f68-54765a38c4ff				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	35.0							Mammalia	1837					74747.0		US							1599523200000	1599523200000	1599523200000	2020		47.3179	-124.4166		20.0														2020-09-08	OC03_3_2020-09-08				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteOC03_station03_blue_whale_2020-09-08		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				8392.0	Balaenoptera musculus	137090		29.64	11.31			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	1881e6c9-4e9d-4bef-9838-4a8c44f9e0f8				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					128344.0		US							1599609600000	1599609600000	1599609600000	2020		34.0853	-120.5223		20.0														2020-09-09	CI02_5_2020-09-09				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI02_station05_blue_whale_2020-09-09		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				1812.0	Balaenoptera musculus	137090		33.39	14.15			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
